date,institut,subject,link
2009-02-01,OPINION WAY,Le Politoscope saison 3 – vague 21 - Février 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-21-2009-11786/
2009-02-01,OPINION WAY,Le Politoscope saison 3 – vague 20 - Février 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-20-2009-11784/
2009-02-01,OPINION WAY,Baromètre de l’action gouvernementale – vague 19 - Février 2009,https://www.opinion-way.com/fr/publications/barometre-de-laction-gouvernementale-vague-19-2009-11782/
2009-02-01,OPINION WAY,Le Politoscope saison 3 – vague 22 - Février 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-22-2009-11780/
2009-02-01,OPINION WAY,Le Politoscope saison 3 – vague 19 - Février 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-19-2009-11778/
2009-01-28,IPSOS,Les Français face à l'affaire Gaillot.,https://www.ipsos.com/fr-fr/les-francais-face-laffaire-gaillot
2009-01-28,IPSOS,60% des Français favorables à l’autorisation des mères porteuses,https://www.ipsos.com/fr-fr/60-des-francais-favorables-lautorisation-des-meres-porteuses
2009-01-27,BVA,Baromètre politique BVA - Orange - L'Express - France Inter - Vague 15,https://www.bva-xsight.com/sondages/barometre-politique-bva-orange-lexpress-france-inter-vague-15/
2009-01-25,IFOP,Le regard des Français sur les banques,https://www.ifop.com/article/le-regard-des-francais-sur-les-banques
2009-01-23,IPSOS,"Malgré les soucis de pouvoir d’achat, le commerce bénéficie d’une bonne image dans l’opinion",https://www.ipsos.com/fr-fr/malgre-les-soucis-de-pouvoir-dachat-le-commerce-beneficie-dune-bonne-image-dans-lopinion
2009-01-20,BVA,Janvier 2009 - Baromètre de la politique économique - Les Echos - France Info - BPI,https://www.bva-xsight.com/sondages/janvier-2009-barometre-de-la-politique-economique-les-echos-france-info-bpi/
2009-01-16,IPSOS,L’image de la femme dans la publicité choque toujours,https://www.ipsos.com/fr-fr/limage-de-la-femme-dans-la-publicite-choque-toujours
2009-01-15,IFOP,Le tableau de bord politique – Janvier 2009,https://www.ifop.com/article/le-tableau-de-bord-politique-janvier-2009
2009-01-15,BVA,Observatoire de la mobilité,https://www.bva-xsight.com/sondages/observatoire-de-la-mobilite/
2009-01-13,BVA,Baromètre mondial de la crise économique - Janvier 2009,https://www.bva-xsight.com/sondages/barometre-mondial-de-la-crise-economique-janvier-2009/
2009-01-12,IPSOS,Baromètre politique Janvier 2009 - Palmarès des leaders politiques,https://www.ipsos.com/fr-fr/barometre-politique-janvier-2009-palmares-des-leaders-politiques
2009-01-12,IPSOS,Baromètre politique Janvier 2009 - Popularité de l'exécutif,https://www.ipsos.com/fr-fr/barometre-politique-janvier-2009-popularite-de-lexecutif
2009-01-12,IPSOS,"Avec la crise, la popularité des leaders politiques s’oriente à la baisse",https://www.ipsos.com/fr-fr/avec-la-crise-la-popularite-des-leaders-politiques-soriente-la-baisse
2009-01-05,IFOP,Baromètre Cadremploi : Les cadres et l’emploi face à la crise,https://www.ifop.com/article/barometre-cadremploi-les-cadres-et-lemploi-face-a-la-crise
2009-01-04,IFOP,L’état d’esprit des Français – 20ème vague,https://www.ifop.com/article/letat-desprit-des-francais-20eme-vague
2009-01-04,IFOP,Les dépenses du foyer en 2009,https://www.ifop.com/article/les-depenses-du-foyer-en-2009
2009-01-01,OPINION WAY,La newlife en amour – St Valentin - Janvier 2009,https://www.opinion-way.com/fr/publications/la-newlife-en-amour-st-valentin-2009-11776/
2009-01-01,OPINION WAY,Le Politoscope saison 3 – vague 18 - Janvier 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-18-2009-11762/
2009-01-01,OPINION WAY,Baromètre de l’action gouvernementale – vague 18 - Janvier 2009,https://www.opinion-way.com/fr/publications/barometre-de-laction-gouvernementale-vague-18-2009-11764/
2009-01-01,OPINION WAY,Baromètre de l’action gouvernementale – vague 29 - Janvier 2009,https://www.opinion-way.com/fr/publications/barometre-de-laction-gouvernementale-vague-29-2009-11766/
2009-01-01,OPINION WAY,Post test des voeux du Président de la République - Janvier 2009,https://www.opinion-way.com/fr/publications/post-test-des-voeux-du-president-de-la-republique-2009-11768/
2009-01-01,OPINION WAY,Le Politoscope saison 3 – vague 17 - Janvier 2009,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-17-2009-11770/
2009-01-01,OPINION WAY,Les Franciliens et les régionales - Janvier 2009,https://www.opinion-way.com/fr/publications/les-franciliens-et-les-regionales-2009-11772/
2009-01-01,OPINION WAY,Le plan anti crise du PS - Janvier 2009,https://www.opinion-way.com/fr/publications/le-plan-anti-crise-du-ps-2009-11774/
2008-12-22,IFOP,Les indices de popularité – Décembre 2008,https://www.ifop.com/article/les-indices-de-popularite-decembre-2008
2008-12-19,HARRIS INTERACTIVE,Le web2.0 : les Français s’y mettent progressivement pour leurs usages professionnels., https://harris-interactive.fr/opinion_polls/le-web2-0-les-francais-sy-mettent-progressivement-pour-leurs-usages-professionnels/
2008-12-18,IFOP,L’impact des pots d’entreprise sur les risques routiers auprès des salariés et des chefs d’entreprise,https://www.ifop.com/article/limpact-des-pots-dentreprise-sur-les-risques-routiers-aupres-des-salaries-et-des-chefs-dentreprise
2008-12-18,IFOP,Le tableau de bord des personnalités – Décembre 2008,https://www.ifop.com/article/le-tableau-de-bord-des-personnalites-decembre-2008
2008-12-18,HARRIS INTERACTIVE,Le moral des Européens et des Américains au plus bas., https://harris-interactive.fr/opinion_polls/le-moral-des-europeens-et-des-americains-au-plus-bas/
2008-12-17,IPSOS,Festival de la publicité de Meribel : Cristal du Public,https://www.ipsos.com/fr-fr/festival-de-la-publicite-de-meribel-cristal-du-public
2008-12-15,BVA,7ème vague du baromètre de la politique économique,https://www.bva-xsight.com/sondages/7eme-vague-du-barometre-de-la-politique-economique/
2008-12-14,IFOP,Les Français et le risque de crise sociale,https://www.ifop.com/article/les-francais-et-le-risque-de-crise-sociale
2008-12-11,IFOP,L’observatoire des commerces : perceptions croisées des Français et des professionnels du secteur – Vague 3,https://www.ifop.com/article/lobservatoire-des-commerces-perceptions-croisees-des-francais-et-des-professionnels-du-secteur-vague-3
2008-12-11,HARRIS INTERACTIVE,4 ème volet de l’Observatoire du Jeu Amoureux by Meetic, https://harris-interactive.fr/opinion_polls/4eme-volet-de-lobservatoire-du-jeu-amoureux-by-meetic-love-food/
2008-12-11,IFOP,Enquête auprès des Français travaillant le dimanche,https://www.ifop.com/article/enquete-aupres-des-francais-travaillant-le-dimanche
2008-12-11,IFOP,Le tableau de bord politique – Décembre 2008,https://www.ifop.com/article/le-tableau-de-bord-politique-decembre-2008
2008-12-10,IPSOS,Ipsos lance son Observatoire de la crise,https://www.ipsos.com/fr-fr/ipsos-lance-son-observatoire-de-la-crise
2008-12-10,IPSOS,Innovation : ce demi-siècle qui a changé la vie des Français,https://www.ipsos.com/fr-fr/innovation-ce-demi-siecle-qui-change-la-vie-des-francais
2008-12-09,HARRIS INTERACTIVE,La convergence IP en entreprise : progression des investissements, https://harris-interactive.fr/opinion_polls/la-convergence-ip-en-entreprise-progression-des-investissements/
2008-12-08,IPSOS,"Baromètre politique : malgré l’annonce du plan de relance, la popularité de Nicolas Sarkozy se dégrade, tout en restant à un niveau supérieur à celui d’avant la crise.",https://www.ipsos.com/fr-fr/barometre-politique-malgre-lannonce-du-plan-de-relance-la-popularite-de-nicolas-sarkozy-se-degrade
2008-12-08,IPSOS,Baromètre politique Décembre 2008 - Palmarès des leaders politiques,https://www.ipsos.com/fr-fr/barometre-politique-decembre-2008-palmares-des-leaders-politiques
2008-12-08,IPSOS,Baromètre politique Décembre 2008 - Popularité de l'exécutif,https://www.ipsos.com/fr-fr/barometre-politique-decembre-2008-popularite-de-lexecutif
2008-12-08,IPSOS,Baromètre politique Janvier 2008 - Popularité de l'exécutif,https://www.ipsos.com/fr-fr/barometre-politique-janvier-2008-popularite-de-lexecutif
2008-12-07,IFOP,L’image du Parti Socialiste auprès des Français,https://www.ifop.com/article/limage-du-parti-socialiste-aupres-des-francais-8
2008-12-04,IFOP,Les intentions de vote aux élections européennes de juin 2009,https://www.ifop.com/article/les-intentions-de-vote-aux-elections-europeennes-de-juin-2009
2008-12-03,IFOP,Le regard des Français sur l’inflation : perceptions et anticipations – Vague 4,https://www.ifop.com/article/le-regard-des-francais-sur-linflation-perceptions-et-anticipations-vague-4
2008-12-03,IFOP,Les Français et les voyages à l’occasion des fêtes de fin d’année,https://www.ifop.com/article/les-francais-et-les-voyages-a-loccasion-des-fetes-de-fin-dannee
2008-12-02,IFOP,Le regard des agents de la fonction publique d’État et territoriale sur le processus de modernisation de l’État,https://www.ifop.com/article/le-regard-des-agents-de-la-fonction-publique-detat-et-territoriale-sur-le-processus-de-modernisation-de-letat
2008-12-01,BVA,Baromètre de l'économie - Décembre 2008,https://www.bva-xsight.com/sondages/barometre-de-leconomie-decembre-2008/
2008-12-01,IFOP,Regards croisés sur la presse : enquête auprès des jeunes âgés de 15 à 20 ans et des professeurs de collège et de lycée,https://www.ifop.com/article/regards-croises-sur-la-presse-enquete-aupres-des-jeunes-ages-de-15-a-20-ans-et-des-professeurs-de-college-et-de-lycee
2008-12-01,IFOP,Les parents des jeunes de 15-24 ans face au sida,https://www.ifop.com/article/les-parents-des-jeunes-de-15-24-ans-face-au-sida
2008-12-01,OPINION WAY,Le Politoscope saison 3 – vague 14 - Décembre 2008,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-14-2008-11758/
2008-12-01,OPINION WAY,Baromètre de l’action gouvernementale – vague 17 - Décembre 2008,https://www.opinion-way.com/fr/publications/barometre-de-laction-gouvernementale-vague-17-2008-11760/
2008-12-01,OPINION WAY,La France en faillite - Décembre 2008,https://www.opinion-way.com/fr/publications/la-france-en-faillite-2008-11752/
2008-12-01,IPSOS,Les Français et le travail le dimanche,https://www.ipsos.com/fr-fr/les-francais-et-le-travail-le-dimanche
2008-12-01,OPINION WAY,Le Politoscope saison 3 – vague 16 - Décembre 2008,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-16-2008-11756/
2008-12-01,OPINION WAY,Le Politoscope saison 3 – vague 15 - Décembre 2008,https://www.opinion-way.com/fr/publications/le-politoscope-saison-3-vague-15-2008-11754/
2008-12-01,OPINION WAY,L’avenir de Rachida Dati au sein du gouvernement - Décembre 2008,https://www.opinion-way.com/fr/publications/lavenir-de-rachida-dati-au-sein-du-gouvernement-2008-11748/
2008-12-01,OPINION WAY,Observatoire du Client Consom’acteur - Décembre 2008,https://www.opinion-way.com/fr/publications/observatoire-du-client-consomacteur-2008-11750/
2008-11-28,IFOP,Attitudes et comportements des Franciliens à l’égard de l’énergie,https://www.ifop.com/article/attitudes-et-comportements-des-franciliens-a-legard-de-lenergie
2008-11-28,BVA,Les hommes et les femmes face à la vie professionnelle et familiale,https://www.bva-xsight.com/sondages/les-hommes-et-les-femmes-face-a-la-vie-professionnelle-et-familiale/
2008-11-28,HARRIS INTERACTIVE,Baromètre « World Leaders » : Le trio gagnant est…, https://harris-interactive.fr/opinion_polls/barometre-world-leaders-le-trio-gagnant-est/
2008-11-28,IFOP,Nouveau mandat : Nouveaux défis,https://www.ifop.com/article/nouveau-mandat-nouveaux-defis
2008-11-27,HARRIS INTERACTIVE,Élections du premier secrétaire du PS : réactions et commentaires des Français., https://harris-interactive.fr/opinion_polls/election-du-premier-secretaire-du-ps/
2008-11-25,BVA,Les Trophées Viatis de la relation client,https://www.bva-xsight.com/sondages/les-trophees-viatis-de-la-relation-client/
2008-11-25,BVA,Baromètre politique BVA - Orange - L'Express - Vague 14,https://www.bva-xsight.com/sondages/barometre-politique-bva-orange-lexpress-vague-14/
2008-11-24,BVA,Election du Premier secrétaire du PS,https://www.bva-xsight.com/sondages/election-du-premier-secretaire-du-ps/
2008-11-21,IFOP,"Les jeunes et la mobilié en Europe : représentations, souhaits et pratiques",https://www.ifop.com/article/les-jeunes-et-la-mobilie-en-europe-representations-souhaits-et-pratiques
2008-11-20,BVA,Observatoire de la démographie médicale des médecins généralistes en Midi-Pyrénées,https://www.bva-xsight.com/sondages/observatoire-de-la-demographie-medicale-des-medecins-generalistes-en-midi-pyrenees/
2008-11-19,IFOP,Baromètre de conjoncture des TPE – Vague 32,https://www.ifop.com/article/barometre-de-conjoncture-des-tpe-vague-32
2008-11-18,IPSOS,« Le consommateur fixe le prix ! »,https://www.ipsos.com/fr-fr/le-consommateur-fixe-le-prix
2008-11-17,IPSOS,"Près d'un Français sur quatre se sent stressé ""presque tous les jours""",https://www.ipsos.com/fr-fr/pres-dun-francais-sur-quatre-se-sent-stresse-presque-tous-les-jours
2008-11-17,IFOP,Les lycéens et étudiants et les recruteurs face à la crise économique,https://www.ifop.com/article/les-lyceens-et-etudiants-et-les-recruteurs-face-a-la-crise-economique
2008-11-17,BVA,6ème vague du Baromètre de la politique économique,https://www.bva-xsight.com/sondages/6eme-vague-du-barometre-de-la-politique-economique/
2008-11-16,IFOP,Les indices de popularité – Novembre 2008,https://www.ifop.com/article/les-indices-de-popularite-novembre-2008
2008-11-13,IFOP,Les Français et le secteur des services,https://www.ifop.com/article/les-francais-et-le-secteur-des-services
2008-11-13,IFOP,Le tableau de bord des personnalités – Novembre 2008,https://www.ifop.com/article/le-tableau-de-bord-des-personnalites-novembre-2008
2008-11-12,IPSOS,"Baromètre politique : forte hausse de popularité pour Nicolas Sarkozy, baisse sensible pour Bertrand Delanoë",https://www.ipsos.com/fr-fr/barometre-politique-forte-hausse-de-popularite-pour-nicolas-sarkozy-baisse-sensible-pour-bertrand
2008-11-12,IPSOS,Baromètre politique Novembre 2008 - Popularité de l'exécutif,https://www.ipsos.com/fr-fr/barometre-politique-novembre-2008-popularite-de-lexecutif
2008-11-12,IPSOS,Baromètre politique Novembre 2008 - Palmarès des leaders politiques,https://www.ipsos.com/fr-fr/barometre-politique-novembre-2008-palmares-des-leaders-politiques
2008-11-09,IFOP,Le leader préféré pour la gauche face à Nicolas Sarkozy,https://www.ifop.com/article/le-leader-prefere-pour-la-gauche-face-a-nicolas-sarkozy
2008-11-08,BVA,LE « MAG 40 » DES SPORTIFS PREFERES DES FRANCAIS,https://www.bva-xsight.com/sondages/le-mag-40-des-sportifs-preferes-des-francais/
2008-11-06,BVA,Baromètre de l'économie - Novembre 2008,https://www.bva-xsight.com/sondages/barometre-de-leconomie-novembre-2008/
2008-11-06,BVA,Ressenti des femmes à l'égard du suivi gynécologique,https://www.bva-xsight.com/sondages/ressenti-des-femmes-a-legard-du-suivi-gynecologique/
2008-11-06,IFOP,Les Français et les Conseils généraux,https://www.ifop.com/article/les-francais-et-les-conseils-generaux
2008-11-06,IFOP,Le tableau de bord politique – Novembre 2008,https://www.ifop.com/article/le-tableau-de-bord-politique-novembre-2008
2008-11-03,IFOP,Géographie électorale du PS à l’issue de la bataille de Reims,https://www.ifop.com/article/geographie-electorale-ps-bataille-de-reims
2008-11-03,BVA,Sondage international sur les élections américaines,https://www.bva-xsight.com/sondages/sondage-international-sur-les-elections-americaines/
2008-11-02,IFOP,"Gagnez dix ans, un challenge pour les femmes ?",https://www.ifop.com/article/gagnez-dix-ans-un-challenge-pour-les-femmes
2008-11-02,IFOP,Les Français et l’accès d’un candidat issu d’une minorité visible à la Présidence de la République,https://www.ifop.com/article/les-francais-et-lacces-dun-candidat-issu-dune-minorite-visible-a-la-presidence-de-la-republique
